timestamp_hour;user_language;device;Out;In
22;en;instagram;crstory;lace
22;en;instagram;lace;cynthiarowley
22;en;instagram;cynthiarowley;lace
22;en;instagram;lace;https://t.co/6rrcf58gcf
22;en;instagram;https://t.co/6rrcf58gcf;lace
22;en;instagram;losangeles;crstory
22;en;instagram;crstory;losangeles
22;en;instagram;losangeles;cynthiarowley
22;en;instagram;cynthiarowley;losangeles
22;en;instagram;losangeles;https://t.co/6rrcf58gcf
22;en;instagram;https://t.co/6rrcf58gcf;losangeles
22;en;instagram;crstory;cynthiarowley
22;en;instagram;cynthiarowley;crstory
22;en;instagram;crstory;https://t.co/6rrcf58gcf
22;en;instagram;https://t.co/6rrcf58gcf;crstory
22;en;instagram;cynthiarowley;https://t.co/6rrcf58gcf
22;en;instagram;https://t.co/6rrcf58gcf;cynthiarowley
22;en;web;nationals;treavturner
22;en;web;treavturner;nationals
22;en;web;nationals;syracusechiefs
22;en;web;syracusechiefs;nationals
22;en;web;treavturner;syracusechiefs
22;en;web;syracusechiefs;treavturner
22;en;web;justcallme;ball4him
22;en;web;ball4him;justcallme
22;en;web;justcallme;tjchase3
22;en;web;tjchase3;justcallme
22;en;web;ball4him;tjchase3
22;en;web;tjchase3;ball4him
22;en;web;lucasnarede;ibra
22;en;web;ibra;lucasnarede
22;en;iphone;jarroddicker;jakebeckman
22;en;iphone;jakebeckman;jarroddicker
22;en;iphone;pll;abcfamilypll
22;en;iphone;abcfamilypll;pll
22;en;iphone;pll;https://t.co/6yg9hhjoud
22;en;iphone;https://t.co/6yg9hhjoud;pll
22;en;iphone;abcfamilypll;https://t.co/6yg9hhjoud
22;en;iphone;https://t.co/6yg9hhjoud;abcfamilypll
22;en;iphone;tv;https://t.co/dkwtrccofp
22;en;iphone;https://t.co/dkwtrccofp;tv
22;en;web;justcallme;michiganstate
22;en;web;michiganstate;justcallme
22;en;web;hooverwhelan;batchelorshow
22;en;web;batchelorshow;hooverwhelan
22;en;web;hooverwhelan;larry
22;en;web;larry;hooverwhelan
22;en;web;batchelorshow;larry
22;en;web;larry;batchelorshow
22;en;web;hooverwhelan;batchelorshow
22;en;web;batchelorshow;hooverwhelan
22;en;web;hooverwhelan;larry
22;en;web;larry;hooverwhelan
22;en;web;batchelorshow;larry
22;en;web;larry;batchelorshow
22;en;instagram;interpol;https://t.co/4ov7yrjpwa
22;en;instagram;https://t.co/4ov7yrjpwa;interpol
22;en;web;johnkasich;seanhannity
22;en;web;seanhannity;johnkasich
22;en;web;serge;psgfio
22;en;web;psgfio;serge
22;en;web;ball4him;usc
22;en;web;usc;ball4him
22;en;web;dabasementsjams;boilerroomtv
22;en;web;boilerroomtv;dabasementsjams
22;en;web;dabasementsjams;gramaphonechi
22;en;web;gramaphonechi;dabasementsjams
22;en;web;dabasementsjams;denissulta
22;en;web;denissulta;dabasementsjams
22;en;web;boilerroomtv;gramaphonechi
22;en;web;gramaphonechi;boilerroomtv
22;en;web;boilerroomtv;denissulta
22;en;web;denissulta;boilerroomtv
22;en;web;gramaphonechi;denissulta
22;en;web;denissulta;gramaphonechi
22;en;web;johnkasich;seanhannity
22;en;web;seanhannity;johnkasich
22;en;web;jcbahebeck;psgfio
22;en;web;psgfio;jcbahebeck
22;en;iphone;breederscupfest;biglexky
22;en;iphone;biglexky;breederscupfest
22;en;iphone;breederscupfest;comeearly
22;en;iphone;comeearly;breederscupfest
22;en;iphone;breederscupfest;bc15
22;en;iphone;bc15;breederscupfest
22;en;iphone;biglexky;comeearly
22;en;iphone;comeearly;biglexky
22;en;iphone;biglexky;bc15
22;en;iphone;bc15;biglexky
22;en;iphone;comeearly;bc15
22;en;iphone;bc15;comeearly
22;en;web;tjchase3;clemson
22;en;web;clemson;tjchase3
22;en;web;sydneymscott;tabir
22;en;web;tabir;sydneymscott
22;en;web;uber;hillaryclinton
22;en;web;hillaryclinton;uber
22;en;web;uber;deblasionyc
22;en;web;deblasionyc;uber
22;en;web;uber;batchelorshow
22;en;web;batchelorshow;uber
22;en;web;uber;sethlipsky
22;en;web;sethlipsky;uber
22;en;web;uber;larry
22;en;web;larry;uber
22;en;web;hillaryclinton;deblasionyc
22;en;web;deblasionyc;hillaryclinton
22;en;web;hillaryclinton;batchelorshow
22;en;web;batchelorshow;hillaryclinton
22;en;web;hillaryclinton;sethlipsky
22;en;web;sethlipsky;hillaryclinton
22;en;web;hillaryclinton;larry
22;en;web;larry;hillaryclinton
22;en;web;deblasionyc;batchelorshow
22;en;web;batchelorshow;deblasionyc
22;en;web;deblasionyc;sethlipsky
22;en;web;sethlipsky;deblasionyc
22;en;web;deblasionyc;larry
22;en;web;larry;deblasionyc
22;en;web;batchelorshow;sethlipsky
22;en;web;sethlipsky;batchelorshow
22;en;web;batchelorshow;larry
22;en;web;larry;batchelorshow
22;en;web;sethlipsky;larry
22;en;web;larry;sethlipsky
22;en;web;ira;sydneymscott
22;en;web;sydneymscott;ira
22;en;web;ira;tabir
22;en;web;tabir;ira
22;en;web;sydneymscott;tabir
22;en;web;tabir;sydneymscott
22;en;web;annoyinglyyours;johnkasich
22;en;web;johnkasich;annoyinglyyours
22;en;web;annoyinglyyours;seanhannity
22;en;web;seanhannity;annoyinglyyours
22;en;web;johnkasich;seanhannity
22;en;web;seanhannity;johnkasich
22;en;web;psgclubnyc;psgfio
22;en;web;psgfio;psgclubnyc
22;en;web;nychd99;batchelorshow
22;en;web;batchelorshow;nychd99
22;en;web;justcallmejohnz;allaboutthetea
22;en;web;allaboutthetea;justcallmejohnz
22;en;web;justcallmejohnz;jillzarin
22;en;web;jillzarin;justcallmejohnz
22;en;web;justcallmejohnz;cynthiabailey10
22;en;web;cynthiabailey10;justcallmejohnz
22;en;web;justcallmejohnz;iamcarla100
22;en;web;iamcarla100;justcallmejohnz
22;en;web;allaboutthetea;jillzarin
22;en;web;jillzarin;allaboutthetea
22;en;web;allaboutthetea;cynthiabailey10
22;en;web;cynthiabailey10;allaboutthetea
22;en;web;allaboutthetea;iamcarla100
22;en;web;iamcarla100;allaboutthetea
22;en;web;jillzarin;cynthiabailey10
22;en;web;cynthiabailey10;jillzarin
22;en;web;jillzarin;iamcarla100
22;en;web;iamcarla100;jillzarin
22;en;web;cynthiabailey10;iamcarla100
22;en;web;iamcarla100;cynthiabailey10
22;en;iphone;mflorcruz;christopherzara
22;en;iphone;christopherzara;mflorcruz
22;en;http://foursquare.com;resyx;https://t.co/kjteeokilw
22;en;http://foursquare.com;https://t.co/kjteeokilw;resyx
22;en;web;teamnicki;https://t.co/pzd2x6c2yb
22;en;web;https://t.co/pzd2x6c2yb;teamnicki
22;en;instagram;fear;nervous
22;en;instagram;nervous;fear
22;en;instagram;fear;scared
22;en;instagram;scared;fear
22;en;instagram;fear;virgin
22;en;instagram;virgin;fear
22;en;instagram;fear;westcoastmeetseastcoast
22;en;instagram;westcoastmeetseastcoast;fear
22;en;instagram;fear;https://t.co/ht7vsrxg6f
22;en;instagram;https://t.co/ht7vsrxg6f;fear
22;en;instagram;nervous;scared
22;en;instagram;scared;nervous
22;en;instagram;nervous;virgin
22;en;instagram;virgin;nervous
22;en;instagram;nervous;westcoastmeetseastcoast
22;en;instagram;westcoastmeetseastcoast;nervous
22;en;instagram;nervous;https://t.co/ht7vsrxg6f
22;en;instagram;https://t.co/ht7vsrxg6f;nervous
22;en;instagram;scared;virgin
22;en;instagram;virgin;scared
22;en;instagram;scared;westcoastmeetseastcoast
22;en;instagram;westcoastmeetseastcoast;scared
22;en;instagram;scared;https://t.co/ht7vsrxg6f
22;en;instagram;https://t.co/ht7vsrxg6f;scared
22;en;instagram;virgin;westcoastmeetseastcoast
22;en;instagram;westcoastmeetseastcoast;virgin
22;en;instagram;virgin;https://t.co/ht7vsrxg6f
22;en;instagram;https://t.co/ht7vsrxg6f;virgin
22;en;instagram;westcoastmeetseastcoast;https://t.co/ht7vsrxg6f
22;en;instagram;https://t.co/ht7vsrxg6f;westcoastmeetseastcoast
22;en;iphone;heatherhal;https://t.co/zgafeltzpc
22;en;iphone;https://t.co/zgafeltzpc;heatherhal
22;en;http://foursquare.com;veselkanyc;https://t.co/ego6wkl8et
22;en;http://foursquare.com;https://t.co/ego6wkl8et;veselkanyc
22;en;iphone;agmusical;amazinggrace
22;en;iphone;amazinggrace;agmusical
22;en;iphone;nicknotned;leahbeckmann
22;en;iphone;leahbeckmann;nicknotned
22;en;web;tangledjourneys;grist
22;en;web;grist;tangledjourneys
22;en;iphone;bretshuford;agmusical
22;en;iphone;agmusical;bretshuford
22;en;web;smiletrain;rhony
22;en;web;rhony;smiletrain
22;en;instagram;papertowns;natwolff
22;en;instagram;natwolff;papertowns
22;en;instagram;papertowns;caradelevingne
22;en;instagram;caradelevingne;papertowns
22;en;instagram;papertowns;https://t.co/unqnacyr5k
22;en;instagram;https://t.co/unqnacyr5k;papertowns
22;en;instagram;natwolff;caradelevingne
22;en;instagram;caradelevingne;natwolff
22;en;instagram;natwolff;https://t.co/unqnacyr5k
22;en;instagram;https://t.co/unqnacyr5k;natwolff
22;en;instagram;caradelevingne;https://t.co/unqnacyr5k
22;en;instagram;https://t.co/unqnacyr5k;caradelevingne
22;en;iphone;marquisbiasnyc;pfpicardi
22;en;iphone;pfpicardi;marquisbiasnyc
22;en;iphone;iava;unitedwarvets
22;en;iphone;unitedwarvets;iava
22;en;instagram;equinox;https://t.co/vlxavl6j5l
22;en;instagram;https://t.co/vlxavl6j5l;equinox
22;en;iphone;emrosario;ashleymccollum
22;en;iphone;ashleymccollum;emrosario
22;en;iphone;emrosario;joseresendez
22;en;iphone;joseresendez;emrosario
22;en;iphone;emrosario;cdirusso
22;en;iphone;cdirusso;emrosario
22;en;iphone;ashleymccollum;joseresendez
22;en;iphone;joseresendez;ashleymccollum
22;en;iphone;ashleymccollum;cdirusso
22;en;iphone;cdirusso;ashleymccollum
22;en;iphone;joseresendez;cdirusso
22;en;iphone;cdirusso;joseresendez
22;en;instagram;sara;sarasampaio
22;en;instagram;sarasampaio;sara
22;en;instagram;sara;vitasidorkina
22;en;instagram;vitasidorkina;sara
22;en;instagram;sara;bdaygirl
22;en;instagram;bdaygirl;sara
22;en;instagram;sara;https://t.co/vgzvvvpce8
22;en;instagram;https://t.co/vgzvvvpce8;sara
22;en;instagram;sarasampaio;vitasidorkina
22;en;instagram;vitasidorkina;sarasampaio
22;en;instagram;sarasampaio;bdaygirl
22;en;instagram;bdaygirl;sarasampaio
22;en;instagram;sarasampaio;https://t.co/vgzvvvpce8
22;en;instagram;https://t.co/vgzvvvpce8;sarasampaio
22;en;instagram;vitasidorkina;bdaygirl
22;en;instagram;bdaygirl;vitasidorkina
22;en;instagram;vitasidorkina;https://t.co/vgzvvvpce8
22;en;instagram;https://t.co/vgzvvvpce8;vitasidorkina
22;en;instagram;bdaygirl;https://t.co/vgzvvvpce8
22;en;instagram;https://t.co/vgzvvvpce8;bdaygirl
22;en;iphone;uber;nyc
22;en;iphone;nyc;uber
23;en;instagram;cocojr;https://t.co/nbjzu2qr29
23;en;instagram;https://t.co/nbjzu2qr29;cocojr
23;en;iphone;navybluesmoke;iava
23;en;iphone;iava;navybluesmoke
23;en;iphone;navybluesmoke;unitedwarvets
23;en;iphone;unitedwarvets;navybluesmoke
23;en;iphone;iava;unitedwarvets
23;en;iphone;unitedwarvets;iava
23;en;iphone;midnight;babyjams
23;en;iphone;babyjams;midnight
23;en;iphone;cristela9;midnight
23;en;iphone;midnight;cristela9
23;en;iphone;midnight;babyjams
23;en;iphone;babyjams;midnight
23;en;iphone;midnight;babyjams
23;en;iphone;babyjams;midnight
0;en;iphone;meghanmccain;iava
0;en;iphone;iava;meghanmccain
0;en;iphone;meghanmccain;senjohnmccain
0;en;iphone;senjohnmccain;meghanmccain
0;en;iphone;iava;senjohnmccain
0;en;iphone;senjohnmccain;iava
0;en;iphone;billsmafia;buffalo
0;en;iphone;buffalo;billsmafia
0;en;iphone;billsmafia;https://t.co/exva6ukt2n
0;en;iphone;https://t.co/exva6ukt2n;billsmafia
0;en;iphone;buffalo;https://t.co/exva6ukt2n
0;en;iphone;https://t.co/exva6ukt2n;buffalo
0;en;web;jhoffman;deadphishesq
0;en;web;deadphishesq;jhoffman
0;en;iphone;bentwhee;mattdpearce
0;en;iphone;mattdpearce;bentwhee
0;en;web;rays;stonecrabs
0;en;web;stonecrabs;rays
0;en;web;robertbrender;mets
0;en;web;mets;robertbrender
0;en;android;ben;andymilonakis
0;en;android;andymilonakis;ben
0;en;iphone;timbersfc2;ptfc
0;en;iphone;ptfc;timbersfc2
0;en;iphone;timbersfc2;rctid
0;en;iphone;rctid;timbersfc2
0;en;iphone;ptfc;rctid
0;en;iphone;rctid;ptfc
0;en;instagram;interpol;https://t.co/yigh0twtog
0;en;instagram;https://t.co/yigh0twtog;interpol
0;en;iphone;buzzfeedpol;squad
0;en;iphone;squad;buzzfeedpol
0;en;iphone;buzzfeedpol;https://t.co/inkznlt4fv
0;en;iphone;https://t.co/inkznlt4fv;buzzfeedpol
0;en;iphone;squad;https://t.co/inkznlt4fv
0;en;iphone;https://t.co/inkznlt4fv;squad
0;en;web;realalexpreston;3
0;en;web;3;realalexpreston
0;en;web;realalexpreston;itunes
0;en;web;itunes;realalexpreston
0;en;web;realalexpreston;https://t.co/ppixyq5u7c
0;en;web;https://t.co/ppixyq5u7c;realalexpreston
0;en;web;3;itunes
0;en;web;itunes;3
0;en;web;3;https://t.co/ppixyq5u7c
0;en;web;https://t.co/ppixyq5u7c;3
0;en;web;itunes;https://t.co/ppixyq5u7c
0;en;web;https://t.co/ppixyq5u7c;itunes
0;en;iphone;missdestructo;jpeters1221
0;en;iphone;jpeters1221;missdestructo
0;en;android;guarnaschelli;lastweektonight
0;en;android;lastweektonight;guarnaschelli
1;en;web;climate4rev;kencaldeira
1;en;web;kencaldeira;climate4rev
1;en;web;climate4rev;stevedavisuci
1;en;web;stevedavisuci;climate4rev
1;en;web;kencaldeira;stevedavisuci
1;en;web;stevedavisuci;kencaldeira
1;en;web;orioles;norfolktides
1;en;web;norfolktides;orioles
1;en;web;climate4rev;kencaldeira
1;en;web;kencaldeira;climate4rev
1;en;web;climate4rev;stevedavisuci
1;en;web;stevedavisuci;climate4rev
1;en;web;kencaldeira;stevedavisuci
1;en;web;stevedavisuci;kencaldeira
1;en;web;holmanjenkins;wsjopinion
1;en;web;wsjopinion;holmanjenkins
1;en;web;jerzdevl2000;jakejakeny
1;en;web;jakejakeny;jerzdevl2000
1;en;instagram;alisiadat;ryanguldemond
1;en;instagram;ryanguldemond;alisiadat
1;en;instagram;alisiadat;squamishfest
1;en;instagram;squamishfest;alisiadat
1;en;instagram;alisiadat;https://t.co/ikowld9opb
1;en;instagram;https://t.co/ikowld9opb;alisiadat
1;en;instagram;ryanguldemond;squamishfest
1;en;instagram;squamishfest;ryanguldemond
1;en;instagram;ryanguldemond;https://t.co/ikowld9opb
1;en;instagram;https://t.co/ikowld9opb;ryanguldemond
1;en;instagram;squamishfest;https://t.co/ikowld9opb
1;en;instagram;https://t.co/ikowld9opb;squamishfest
1;en;web;psgfio;parislovesus
1;en;web;parislovesus;psgfio
1;en;web;mptuiasosopo;knightsbaseball
1;en;web;knightsbaseball;mptuiasosopo
1;en;web;judgecuts;agt
1;en;web;agt;judgecuts
1;en;web;judgecuts;spreadtheword
1;en;web;spreadtheword;judgecuts
1;en;web;judgecuts;https://t.co/os4z9dnu1t
1;en;web;https://t.co/os4z9dnu1t;judgecuts
1;en;web;agt;spreadtheword
1;en;web;spreadtheword;agt
1;en;web;agt;https://t.co/os4z9dnu1t
1;en;web;https://t.co/os4z9dnu1t;agt
1;en;web;spreadtheword;https://t.co/os4z9dnu1t
1;en;web;https://t.co/os4z9dnu1t;spreadtheword
1;en;android;siddharth3;johnbranchnyt
1;en;android;johnbranchnyt;siddharth3
1;en;iphone;jpeters1221;missdestructo
1;en;iphone;missdestructo;jpeters1221
2;en;web;athletics;chiwilly92
2;en;web;chiwilly92;athletics
2;en;web;athletics;rockhounds
2;en;web;rockhounds;athletics
2;en;web;chiwilly92;rockhounds
2;en;web;rockhounds;chiwilly92
2;en;web;hg;realdonaldtrump
2;en;web;realdonaldtrump;hg
2;en;web;rockies;boisehawks
2;en;web;boisehawks;rockies
4;en;web;flykicks202;wakeupwithal
4;en;web;wakeupwithal;flykicks202
4;en;web;flykicks202;weatherchannel
4;en;web;weatherchannel;flykicks202
4;en;web;wakeupwithal;weatherchannel
4;en;web;weatherchannel;wakeupwithal
5;en;web;oroachy;qworldstar
5;en;web;qworldstar;oroachy
5;en;instagram;primeraedicion;https://t.co/g0gtjjp2wi
5;en;instagram;https://t.co/g0gtjjp2wi;primeraedicion
5;en;iphone;pix11news;newjersey
5;en;iphone;newjersey;pix11news
5;en;iphone;pix11news;monicamoralestv
5;en;iphone;monicamoralestv;pix11news
5;en;iphone;newjersey;monicamoralestv
5;en;iphone;monicamoralestv;newjersey
5;en;iphone;monicamoralestv;adilorenzotv
5;en;iphone;adilorenzotv;monicamoralestv
5;en;iphone;monicamoralestv;pix11news
5;en;iphone;pix11news;monicamoralestv
5;en;iphone;adilorenzotv;pix11news
5;en;iphone;pix11news;adilorenzotv
5;en;web;nywx;pawx
5;en;web;pawx;nywx
6;en;web;belcher;alroker
6;en;web;alroker;belcher
6;en;iphone;njtransit;northbrunswickfire
6;en;iphone;northbrunswickfire;njtransit
6;en;iphone;njtransit;pix11news
6;en;iphone;pix11news;njtransit
6;en;iphone;jrezaian;iran
6;en;iphone;iran;jrezaian
6;en;iphone;jrezaian;freejason
6;en;iphone;freejason;jrezaian
6;en;iphone;jrezaian;pressfreedom
6;en;iphone;pressfreedom;jrezaian
6;en;iphone;iran;freejason
6;en;iphone;freejason;iran
6;en;iphone;iran;pressfreedom
6;en;iphone;pressfreedom;iran
6;en;iphone;freejason;pressfreedom
6;en;iphone;pressfreedom;freejason
6;en;iphone;monicamoralestv;pix11news
6;en;iphone;pix11news;monicamoralestv
6;en;web;irish;alroker
6;en;web;alroker;irish
6;en;web;irish;wakeupwithal
6;en;web;wakeupwithal;irish
6;en;web;irish;longislandny
6;en;web;longislandny;irish
6;en;web;alroker;wakeupwithal
6;en;web;wakeupwithal;alroker
6;en;web;alroker;longislandny
6;en;web;longislandny;alroker
6;en;web;wakeupwithal;longislandny
6;en;web;longislandny;wakeupwithal
6;en;android;wnep;gojoexviii
6;en;android;gojoexviii;wnep
6;en;iphone;isis;https://t.co/tmdq9dibd4
6;en;iphone;https://t.co/tmdq9dibd4;isis
6;en;web;dmcinnis;wakeupwithal
6;en;web;wakeupwithal;dmcinnis
6;en;web;dmcinnis;snoop
6;en;web;snoop;dmcinnis
6;en;web;wakeupwithal;snoop
6;en;web;snoop;wakeupwithal
6;en;instagram;happilygrey;wetsuitwednesday
6;en;instagram;wetsuitwednesday;happilygrey
6;en;instagram;happilygrey;crstory
6;en;instagram;crstory;happilygrey
6;en;instagram;happilygrey;cynthiarowley
6;en;instagram;cynthiarowley;happilygrey
6;en;instagram;happilygrey;https://t.co/ylboq3jcob
6;en;instagram;https://t.co/ylboq3jcob;happilygrey
6;en;instagram;wetsuitwednesday;crstory
6;en;instagram;crstory;wetsuitwednesday
6;en;instagram;wetsuitwednesday;cynthiarowley
6;en;instagram;cynthiarowley;wetsuitwednesday
6;en;instagram;wetsuitwednesday;https://t.co/ylboq3jcob
6;en;instagram;https://t.co/ylboq3jcob;wetsuitwednesday
6;en;instagram;crstory;cynthiarowley
6;en;instagram;cynthiarowley;crstory
6;en;instagram;crstory;https://t.co/ylboq3jcob
6;en;instagram;https://t.co/ylboq3jcob;crstory
6;en;instagram;cynthiarowley;https://t.co/ylboq3jcob
6;en;instagram;https://t.co/ylboq3jcob;cynthiarowley
6;en;instagram;fruit;tart
6;en;instagram;tart;fruit
6;en;instagram;fruit;breakfast
6;en;instagram;breakfast;fruit
6;en;instagram;fruit;https://t.co/wlcwethxv7
6;en;instagram;https://t.co/wlcwethxv7;fruit
6;en;instagram;tart;breakfast
6;en;instagram;breakfast;tart
6;en;instagram;tart;https://t.co/wlcwethxv7
6;en;instagram;https://t.co/wlcwethxv7;tart
6;en;instagram;breakfast;https://t.co/wlcwethxv7
6;en;instagram;https://t.co/wlcwethxv7;breakfast
6;en;iphone;njtransit;https://t.co/jf6sg7ltvx
6;en;iphone;https://t.co/jf6sg7ltvx;njtransit
7;en;android;perspective;https://t.co/x6h6mmmv7t
7;en;android;https://t.co/x6h6mmmv7t;perspective
7;en;http://tapbots.com/tweetbot;waxpancake;xoxo
7;en;http://tapbots.com/tweetbot;xoxo;waxpancake
7;en;iphone;foodtrainers;longhairdontcare
7;en;iphone;longhairdontcare;foodtrainers
7;en;iphone;foodtrainers;whatsyourjuice
7;en;iphone;whatsyourjuice;foodtrainers
7;en;iphone;longhairdontcare;whatsyourjuice
7;en;iphone;whatsyourjuice;longhairdontcare
7;en;http://www.apple.com;taylorswift13;ts1989
7;en;http://www.apple.com;ts1989;taylorswift13
7;en;http://www.apple.com;taylorswift13;china
7;en;http://www.apple.com;china;taylorswift13
7;en;http://www.apple.com;taylorswift13;tiananmen
7;en;http://www.apple.com;tiananmen;taylorswift13
7;en;http://www.apple.com;ts1989;china
7;en;http://www.apple.com;china;ts1989
7;en;http://www.apple.com;ts1989;tiananmen
7;en;http://www.apple.com;tiananmen;ts1989
7;en;http://www.apple.com;china;tiananmen
7;en;http://www.apple.com;tiananmen;china
7;en;web;ajam;sandrabland
7;en;web;sandrabland;ajam
7;en;web;ajam;randallpinkston
7;en;web;randallpinkston;ajam
7;en;web;ajam;johnhenrysmith
7;en;web;johnhenrysmith;ajam
7;en;web;ajam;thestephsy
7;en;web;thestephsy;ajam
7;en;web;sandrabland;randallpinkston
7;en;web;randallpinkston;sandrabland
7;en;web;sandrabland;johnhenrysmith
7;en;web;johnhenrysmith;sandrabland
7;en;web;sandrabland;thestephsy
7;en;web;thestephsy;sandrabland
7;en;web;randallpinkston;johnhenrysmith
7;en;web;johnhenrysmith;randallpinkston
7;en;web;randallpinkston;thestephsy
7;en;web;thestephsy;randallpinkston
7;en;web;johnhenrysmith;thestephsy
7;en;web;thestephsy;johnhenrysmith
7;en;web;nativeamericans;policebrutality
7;en;web;policebrutality;nativeamericans
7;en;web;nativeamericans;colorado
7;en;web;colorado;nativeamericans
7;en;web;nativeamericans;ajam
7;en;web;ajam;nativeamericans
7;en;web;nativeamericans;tristoneahtone
7;en;web;tristoneahtone;nativeamericans
7;en;web;policebrutality;colorado
7;en;web;colorado;policebrutality
7;en;web;policebrutality;ajam
7;en;web;ajam;policebrutality
7;en;web;policebrutality;tristoneahtone
7;en;web;tristoneahtone;policebrutality
7;en;web;colorado;ajam
7;en;web;ajam;colorado
7;en;web;colorado;tristoneahtone
7;en;web;tristoneahtone;colorado
7;en;web;ajam;tristoneahtone
7;en;web;tristoneahtone;ajam
7;en;iphone;st;stuytownapts
7;en;iphone;stuytownapts;st
7;en;iphone;st;conedison
7;en;iphone;conedison;st
7;en;iphone;stuytownapts;conedison
7;en;iphone;conedison;stuytownapts
7;en;iphone;sapphire;danmannarino
7;en;iphone;danmannarino;sapphire
7;en;iphone;sapphire;pix11news
7;en;iphone;pix11news;sapphire
7;en;iphone;danmannarino;pix11news
7;en;iphone;pix11news;danmannarino
7;en;instagram;nofilterneeded;mood
7;en;instagram;mood;nofilterneeded
7;en;instagram;nofilterneeded;im2young
7;en;instagram;im2young;nofilterneeded
7;en;instagram;nofilterneeded;iampinkchoseme
7;en;instagram;iampinkchoseme;nofilterneeded
7;en;instagram;nofilterneeded;https://t.co/acpajgz12n
7;en;instagram;https://t.co/acpajgz12n;nofilterneeded
7;en;instagram;mood;im2young
7;en;instagram;im2young;mood
7;en;instagram;mood;iampinkchoseme
7;en;instagram;iampinkchoseme;mood
7;en;instagram;mood;https://t.co/acpajgz12n
7;en;instagram;https://t.co/acpajgz12n;mood
7;en;instagram;im2young;iampinkchoseme
7;en;instagram;iampinkchoseme;im2young
7;en;instagram;im2young;https://t.co/acpajgz12n
7;en;instagram;https://t.co/acpajgz12n;im2young
7;en;instagram;iampinkchoseme;https://t.co/acpajgz12n
7;en;instagram;https://t.co/acpajgz12n;iampinkchoseme
7;en;iphone;tanyataylornyc;woolmark
7;en;iphone;woolmark;tanyataylornyc
7;en;iphone;tanyataylornyc;cosmopolitan
7;en;iphone;cosmopolitan;tanyataylornyc
7;en;iphone;tanyataylornyc;killingit
7;en;iphone;killingit;tanyataylornyc
7;en;iphone;woolmark;cosmopolitan
7;en;iphone;cosmopolitan;woolmark
7;en;iphone;woolmark;killingit
7;en;iphone;killingit;woolmark
7;en;iphone;cosmopolitan;killingit
7;en;iphone;killingit;cosmopolitan
8;en;iphone;mrgodfrey;garygulman
8;en;iphone;garygulman;mrgodfrey
8;en;iphone;mrgodfrey;dansoder
8;en;iphone;dansoder;mrgodfrey
8;en;iphone;garygulman;dansoder
8;en;iphone;dansoder;garygulman
8;en;iphone;cosmopolitan;https://t.co/plkwkptxsr
8;en;iphone;https://t.co/plkwkptxsr;cosmopolitan
8;en;web;comfortablysmug;thestalwart
8;en;web;thestalwart;comfortablysmug
8;en;iphone;iraq;afghanistan
8;en;iphone;afghanistan;iraq
8;en;http://www.apple.com;iraq;afghanistan
8;en;http://www.apple.com;afghanistan;iraq
8;en;web;djwonder;143is
8;en;web;143is;djwonder
8;en;iphone;jointhebluefamily;timessquare
8;en;iphone;timessquare;jointhebluefamily
8;en;iphone;jointhebluefamily;bluebuffalo
8;en;iphone;bluebuffalo;jointhebluefamily
8;en;iphone;jointhebluefamily;ipo
8;en;iphone;ipo;jointhebluefamily
8;en;iphone;timessquare;bluebuffalo
8;en;iphone;bluebuffalo;timessquare
8;en;iphone;timessquare;ipo
8;en;iphone;ipo;timessquare
8;en;iphone;bluebuffalo;ipo
8;en;iphone;ipo;bluebuffalo
8;en;iphone;whighfield;hellerjake
8;en;iphone;hellerjake;whighfield
8;es;android;paulovillar1;triplecibarguen
8;es;android;triplecibarguen;paulovillar1
8;es;android;paulovillar1;cqtentoronto
8;es;android;cqtentoronto;paulovillar1
8;es;android;triplecibarguen;cqtentoronto
8;es;android;cqtentoronto;triplecibarguen
8;en;web;mcdonaldscorp;veritadea
8;en;web;veritadea;mcdonaldscorp
8;en;web;astoriabookshop;https://t.co/zkyf74gg5m
8;en;web;https://t.co/zkyf74gg5m;astoriabookshop
8;en;instagram;jointhebluefamily;timessquare
8;en;instagram;timessquare;jointhebluefamily
8;en;instagram;jointhebluefamily;dockdogstweets
8;en;instagram;dockdogstweets;jointhebluefamily
8;en;instagram;jointhebluefamily;https://t.co/owhmvxuv38
8;en;instagram;https://t.co/owhmvxuv38;jointhebluefamily
8;en;instagram;timessquare;dockdogstweets
8;en;instagram;dockdogstweets;timessquare
8;en;instagram;timessquare;https://t.co/owhmvxuv38
8;en;instagram;https://t.co/owhmvxuv38;timessquare
8;en;instagram;dockdogstweets;https://t.co/owhmvxuv38
8;en;instagram;https://t.co/owhmvxuv38;dockdogstweets
8;en;iphone;noahpollak;jpodhoretz
8;en;iphone;jpodhoretz;noahpollak
8;en;iphone;eekshecried;taylorswift13
8;en;iphone;taylorswift13;eekshecried
9;en;web;meekmill;https://t.co/zbouvzxm3m
9;en;web;https://t.co/zbouvzxm3m;meekmill
9;en;iphone;cuhleicester;ascentofwoman
9;en;iphone;ascentofwoman;cuhleicester
9;en;iphone;cuhleicester;documentary
9;en;iphone;documentary;cuhleicester
9;en;iphone;cuhleicester;bbc2
9;en;iphone;bbc2;cuhleicester
9;en;iphone;cuhleicester;history
9;en;iphone;history;cuhleicester
9;en;iphone;cuhleicester;women
9;en;iphone;women;cuhleicester
9;en;iphone;cuhleicester;theascentofwoman
